Gene,Gene_name,Reliability,Main_location,Additional_location,Extracellular_location,Enhanced,Supported,Approved,Uncertain,SCVintensity,SCVspatial,Cell_cycle_dependency,GO_id,compartment,Multilocalizing,SCV,mitosis,enzyme,Protein,IsCCD,IsNonCCD,IsInterphaseCCD,IsMitoticCCD,IsTranscriptRegCCD,IsNonTranscriptRegCCD,Melting Temperature (deg C),Log2 Length,Disordered Residue Fraction,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ENSG00000006756,ARSD,Approved,Lipid droplets;Vesicles,,,,,Lipid droplets;Vesicles,,,,,Lipid droplets (GO:0005811);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,TRUE,ARSD,False,False,False,False,False,False,53.47912208,9.211888295,0.045531197,,,,,,
ENSG00000006837,CDKL3,Uncertain,Nucleoplasm;Vesicles,,,,,,Nucleoplasm;Vesicles,,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,CDKL3,False,False,False,False,False,False,,9.209453366,0.40033783799999995,,,,,,
ENSG00000007001,UPP2,Approved,Nucleoplasm,Mitochondria;Vesicles,,,,Mitochondria;Nucleoplasm;Vesicles,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,TRUE,UPP2,False,False,False,False,False,False,,8.30833903,0.0,,,,,,
ENSG00000007047,MARK4,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,MARK4,False,False,False,False,False,False,,9.554588852,0.449468085,,,,,,
ENSG00000007080,CCDC124,Enhanced,Cytosol;Plasma membrane,,,Cytosol;Plasma membrane,,,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,CCDC124,False,False,False,False,False,False,63.71268564,,,,,,,,
ENSG00000007168,PAFAH1B1,Supported,Centrosome,,,,Centrosome,,,,,,Centrosome (GO:0005813),cyto,FALSE,FALSE,False,TRUE,PAFAH1B1,False,False,False,False,False,False,58.52790798,,,,,,,,
ENSG00000007202,KIAA0100,Approved,Cytosol;Nuclear speckles,,Predicted to be secreted,,,Cytosol;Nuclear speckles,,Nuclear speckles,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607),cell,TRUE,TRUE,False,FALSE,KIAA0100,False,True,False,False,False,False,52.77889497,,,,,,,,
ENSG00000007237,GAS7,Approved,Plasma membrane,Actin filaments;Focal adhesion sites,,,,Actin filaments;Focal adhesion sites;Plasma membrane,,Actin filaments;Plasma membrane,,,Actin filaments (GO:0015629);Focal adhesion sites (GO:0005925);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,FALSE,GAS7,False,False,False,False,False,False,45.92349842,8.894817762999999,0.35924369799999994,,,,,,
ENSG00000007264,MATK,Approved,Microtubules,Centriolar satellite;Cytokinetic bridge;Cytosol;Mitotic spindle,,,Cytosol,Centriolar satellite;Cytokinetic bridge;Microtubules;Mitotic spindle,,Centriolar satellite;Cytokinetic bridge;Mitotic spindle,,Cytokinetic bridge (biological definition);Mitotic spindle (biological definition),Centriolar satellite (GO:0034451);Cytokinetic bridge (GO:0045171);Cytosol (GO:0005829);Microtubules (GO:0015630);Mitotic spindle (GO:0072686),cyto,TRUE,TRUE,True,FALSE,MATK,False,False,False,False,False,False,46.07171822,8.985841937,0.112426036,,,,,,
ENSG00000007312,CD79B,Supported,Plasma membrane,Cytosol;Nucleoplasm,,,Plasma membrane,,Cytosol;Nucleoplasm,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,CD79B,False,False,False,False,False,False,,7.839203788,0.096069869,,,,,,
ENSG00000007314,SCN4A,Approved,Nucleoplasm,Centriolar satellite,,,,Centriolar satellite;Nucleoplasm,,,,,Centriolar satellite (GO:0034451);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,SCN4A,False,False,False,False,False,False,,10.84235034,0.160675381,,,,,,
ENSG00000007341,ST7L,Approved,Centrosome,,,,,Centrosome,,,,,Centrosome (GO:0005813),nuc,FALSE,FALSE,False,FALSE,ST7L,False,False,False,False,False,False,,9.167418146000001,0.069565217,,,,,,
ENSG00000007350,TKTL1,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,TRUE,TKTL1,False,False,False,False,False,False,,9.21916852,0.075503356,,,,,,
ENSG00000007372,PAX6,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,PAX6,False,False,False,False,False,False,,8.721099189,0.604265403,,,,,,
ENSG00000007376,RPUSD1,Approved,Golgi apparatus,Cell Junctions;Cytosol;Nucleoplasm,,,,Cell Junctions;Cytosol;Golgi apparatus;Nucleoplasm,,,,,Cell Junctions (GO:0030054);Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,RPUSD1,False,False,False,False,False,False,46.09579779,,,,,,,,
ENSG00000007384,RHBDF1,Uncertain,Vesicles,,,,,,Vesicles,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,RHBDF1,False,False,False,False,False,False,52.87358272,,,,,,,,
ENSG00000007392,LUC7L,Approved,Nucleoplasm,Mitochondria,,,,Mitochondria;Nucleoplasm,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,LUC7L,False,False,False,False,False,False,51.04070151,8.535275377,0.444743935,,,,,,
ENSG00000007402,CACNA2D2,Approved,Vesicles,,,,,Vesicles,,Vesicles,,,Vesicles (GO:0043231),cyto,FALSE,TRUE,False,TRUE,CACNA2D2,False,False,False,False,False,False,56.9228777,,,,,,,,
ENSG00000007520,TSR3,Approved,Cytosol,Golgi apparatus,,,,Cytosol;Golgi apparatus,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794),cyto,TRUE,FALSE,False,FALSE,TSR3,False,False,False,False,False,False,65.64351757,8.285402219,0.419871795,,,,,,
ENSG00000007541,PIGQ,Approved,Golgi apparatus;Vesicles,Nucleoplasm,,,,Golgi apparatus;Nucleoplasm;Vesicles,,,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,TRUE,PIGQ,False,False,False,False,False,False,53.43087623,9.569855608,0.109210526,,,,,,
ENSG00000007923,DNAJC11,Supported,Mitochondria,,,,Mitochondria,,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,DNAJC11,False,True,False,False,False,False,51.61216102,,,,,,,,
ENSG00000008018,PSMB1,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,TRUE,PSMB1,False,False,False,False,False,False,63.20049915,,,,,,,,
ENSG00000008083,JARID2,Supported,Mitochondria;Nucleoplasm,,,,Nucleoplasm,Mitochondria,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,JARID2,False,False,False,False,False,False,53.40353045,,,,,,,,
ENSG00000008086,CDKL5,Supported,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm,,,Nucleoplasm (GO:0005654),nuc,FALSE,TRUE,False,FALSE,CDKL5,False,False,False,False,False,False,,9.906890596,0.692708333,,,,,,
ENSG00000008130,NADK,Approved,Nucleoplasm,Vesicles,,,,Nucleoplasm;Vesicles,,Nucleoplasm,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,TRUE,False,TRUE,NADK,False,False,False,False,False,False,59.66917936,8.800899900000001,0.087443946,,,,,,
ENSG00000008226,DLEC1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,DLEC1,False,False,False,False,False,False,,10.77725532,0.10370370400000001,,,,,,
ENSG00000008256,CYTH3,Supported,Cytosol,Nucleoplasm,,,Cytosol,,Nucleoplasm,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,CYTH3,False,False,False,False,False,False,51.179904,,,,,,,,
ENSG00000008277,ADAM22,Approved,Cell Junctions,,,,,Cell Junctions,,,,,Cell Junctions (GO:0030054),cyto,FALSE,FALSE,False,FALSE,ADAM22,False,False,False,False,False,False,57.56051271,,,,,,,,
ENSG00000008294,SPAG9,Enhanced,Centriolar satellite;Cytosol,,,Centriolar satellite;Cytosol,,,,,,,Centriolar satellite (GO:0034451);Cytosol (GO:0005829),cyto,TRUE,FALSE,False,FALSE,SPAG9,False,False,False,False,False,False,49.57781316,,,,,,,,
ENSG00000008311,AASS,Enhanced,Mitochondria,Vesicles,,Mitochondria;Vesicles,,,,Mitochondria;Vesicles,,,Mitochondria (GO:0005739);Vesicles (GO:0043231),cyto,TRUE,TRUE,False,TRUE,AASS,True,False,True,False,False,True,51.19355766,9.854868383,0.002159827,,,,,,
ENSG00000008382,MPND,Approved,Nucleoli rim,Nucleoplasm,,,,Nucleoli rim;Nucleoplasm,,Nucleoplasm,,,Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,MPND,False,True,False,False,False,False,,8.87958325,0.3014862,,,,,,
ENSG00000008394,MGST1,Approved,Mitochondria,Endoplasmic reticulum,,,,Endoplasmic reticulum;Mitochondria,,Mitochondria,,,Endoplasmic reticulum (GO:0005783);Mitochondria (GO:0005739),cyto,TRUE,TRUE,False,TRUE,MGST1,False,False,False,False,False,False,58.92495279,7.276124405,0.0,,,,,,
ENSG00000008405,CRY1,Supported,Microtubules;Nuclear membrane;Nucleoplasm,,,,Nucleoplasm,Microtubules;Nuclear membrane,,,,,Microtubules (GO:0015630);Nuclear membrane (GO:0031965);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,CRY1,False,False,False,False,False,False,51.13596113,9.194756854,0.092150171,,,,,,
ENSG00000008441,NFIX,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,NFIX,False,False,False,False,False,False,53.92545171,8.971543554,0.416334661,,,,,,
ENSG00000008516,MMP25,Supported,Plasma membrane,,Predicted to be secreted,,Plasma membrane,,,,,,Plasma membrane (GO:0005886),cyto,FALSE,FALSE,False,FALSE,MMP25,False,False,False,False,False,False,,9.13442632,0.293594306,,,,,,
ENSG00000008869,HEATR5B,Approved,Nuclear speckles,Cytosol,,,,Cytosol;Nuclear speckles,,,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607),cell,TRUE,FALSE,False,FALSE,HEATR5B,False,False,False,False,False,False,50.11573142,,,,,,,,
ENSG00000008952,SEC62,Approved,Endoplasmic reticulum,Intermediate filaments,,,,Endoplasmic reticulum;Intermediate filaments,,,,,Endoplasmic reticulum (GO:0005783);Intermediate filaments (GO:0045111),cyto,TRUE,FALSE,False,FALSE,SEC62,False,False,False,False,False,False,55.8076044,8.640244936,0.466165414,,,,,,
ENSG00000008988,RPS20,Supported,Cytosol;Endoplasmic reticulum,,,,Cytosol;Endoplasmic reticulum,,,,,,Cytosol (GO:0005829);Endoplasmic reticulum (GO:0005783),cyto,TRUE,FALSE,False,TRUE,RPS20,False,False,False,False,False,False,54.58373235,,,,,,,,
ENSG00000009307,CSDE1,Enhanced,Cytosol;Plasma membrane,,,Cytosol;Plasma membrane,,,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,CSDE1,False,False,False,False,False,False,45.53079002,9.640244936,0.104010025,,,,,,
ENSG00000009335,UBE3C,Approved,Mitochondria;Nucleoplasm,Plasma membrane,,,,Mitochondria;Nucleoplasm;Plasma membrane,,Mitochondria,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,UBE3C,False,False,False,False,False,False,50.25152655,10.08081753,0.036934441,,,,,,
ENSG00000009413,REV3L,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,REV3L,False,False,False,False,False,False,,11.61194694,0.388178914,,,,,,
ENSG00000009724,MASP2,Supported,Golgi apparatus,,Predicted to be secreted,,Golgi apparatus,,,,,,Golgi apparatus (GO:0005794),cyto,FALSE,FALSE,False,FALSE,MASP2,False,False,False,False,False,False,,9.422064766,0.008746356,,,,,,
ENSG00000009780,FAM76A,Approved,Cytosol;Nucleoplasm,,,,,Cytosol;Nucleoplasm,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,FAM76A,False,False,False,False,False,False,49.56586491,,,,,,,,
ENSG00000009790,TRAF3IP3,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,TRAF3IP3,False,False,False,False,False,False,53.65053227,,,,,,,,
ENSG00000009830,POMT2,Approved,Nucleoplasm,Cytosol;Nucleoli,,,,Cytosol;Nucleoplasm,Nucleoli,,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,POMT2,False,False,False,False,False,False,52.09133535,9.550746785,0.038666667,,,,,,
ENSG00000009844,VTA1,Supported,Cytosol;Nucleoplasm;Vesicles,,,,Cytosol;Vesicles,Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,VTA1,False,False,False,False,False,False,50.2865721,8.262094845,0.36807817600000003,,,,,,
ENSG00000009950,MLXIPL,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,TRUE,MLXIPL,False,False,False,False,False,False,47.91896349,,,,,,,,
ENSG00000009954,BAZ1B,Supported,Nuclear bodies,,,,Nuclear bodies,,,,,,Nuclear bodies (GO:0016604),nuc,FALSE,FALSE,False,FALSE,BAZ1B,False,False,False,False,False,False,48.211571500000005,10.53430288,0.39514497600000004,,,,,,
ENSG00000010017,RANBP9,Supported,Nucleoplasm,Cytosol,,,Cytosol;Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,RANBP9,False,False,False,False,False,False,51.81921961,,,,,,,,
ENSG00000010030,ETV7,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ETV7,False,False,False,False,False,False,,8.413627929,0.143695015,,,,,,
ENSG00000010072,SPRTN,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,SPRTN,False,False,False,False,False,False,,8.933690655,0.355828221,,,,,,
ENSG00000010165,METTL13,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,METTL13,False,False,False,False,False,False,47.98467468,,,,,,,,
ENSG00000010219,DYRK4,Enhanced,Vesicles,,,Vesicles,,,,Vesicles,,,Vesicles (GO:0043231),cyto,FALSE,TRUE,False,FALSE,DYRK4,False,True,False,False,False,False,,9.022367812999999,0.286538462,,,,,,
ENSG00000010244,ZNF207,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ZNF207,False,False,False,False,False,False,57.7908113,,,,,,,,
ENSG00000010256,UQCRC1,Supported,Mitochondria,,,,Mitochondria,,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,TRUE,UQCRC1,False,False,False,False,False,False,55.49466182,,,,,,,,
ENSG00000010270,STARD3NL,Supported,Vesicles,,,,Vesicles,,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,TRUE,STARD3NL,False,False,False,False,False,False,55.52860022,,,,,,,,
ENSG00000010278,CD9,Supported,Plasma membrane,,,,Plasma membrane,,,,,,Plasma membrane (GO:0005886),cyto,FALSE,FALSE,False,FALSE,CD9,False,False,False,False,False,False,62.83843876,7.832890014,0.0,,,,,,
ENSG00000010292,NCAPD2,Supported,Cytosol,Nucleoli;Nucleoplasm,,,Cytosol;Nucleoli;Nucleoplasm,,,,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,NCAPD2,False,False,False,False,False,False,47.51566832,,,,,,,,
ENSG00000010318,PHF7,Supported,Nucleoplasm,Golgi apparatus,,,Nucleoplasm,Golgi apparatus,,,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,PHF7,False,False,False,False,False,False,,8.573647187,0.049868765999999995,,,,,,
ENSG00000010322,NISCH,Approved,Cytosol;Nucleoplasm,Cytokinetic bridge;Microtubules;Vesicles,,,Cytosol;Vesicles,,Cytokinetic bridge;Microtubules;Nucleoplasm,,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171);Cytosol (GO:0005829);Microtubules (GO:0015630);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,NISCH,False,False,False,False,False,False,48.76888293,10.55458885,0.21808510600000003,,,,,,
ENSG00000010327,STAB1,Approved,Cytosol,Nucleoplasm;Plasma membrane,,,,Cytosol;Nucleoplasm;Plasma membrane,,Cytosol,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,STAB1,False,False,False,False,False,False,59.07341792,11.32755264,0.013618677,,,,,,
ENSG00000010361,FUZ,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,FALSE,FUZ,False,True,False,False,False,False,50.73616314,,,,,,,,
ENSG00000010610,CD4,Supported,Plasma membrane,,,,Plasma membrane,,,,,,Plasma membrane (GO:0005886),cyto,FALSE,FALSE,False,FALSE,CD4,False,False,False,False,False,False,59.04119029,8.839203787999999,0.045851527999999996,,,,,,
ENSG00000010671,BTK,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,BTK,False,False,False,False,False,False,44.33279796,9.364134655,0.098634294,,,,,,
ENSG00000010704,HFE,Supported,Plasma membrane,Nucleoplasm,,,Plasma membrane,Nucleoplasm,,Plasma membrane,,,Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,HFE,False,True,False,False,False,False,55.79894405,8.442943496,0.022988506000000002,,,,,,
ENSG00000010803,SCMH1,Supported,Nucleoplasm,Cytosol;Nuclear bodies,,,Nucleoplasm,Cytosol;Nuclear bodies,,Cytosol,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,SCMH1,False,True,False,False,False,False,49.46729647,9.366322214,0.26969697,,,,,,
ENSG00000010810,FYN,Enhanced,Plasma membrane,Cytosol,,Cytosol;Plasma membrane,,,,Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,TRUE,FYN,False,False,False,False,False,False,50.07169617,9.068778278,0.063314711,,,,,,
ENSG00000011009,LYPLA2,Uncertain,Cytosol,Nucleoplasm,,,,,Cytosol;Nucleoplasm,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,LYPLA2,False,False,False,False,False,False,53.62040805,,,,,,,,
ENSG00000011021,CLCN6,Approved,Cytosol;Plasma membrane,,,,,Cytosol;Plasma membrane,,Cytosol;Plasma membrane,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,FALSE,CLCN6,False,True,False,False,False,False,50.51056805,9.763212367000001,0.067894131,,,,,,
ENSG00000011052,NME1-NME2,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,TRUE,NME1-NME2,False,False,False,False,False,False,66.56393123,,,,,,,,
ENSG00000011105,TSPAN9,Approved,Golgi apparatus;Nucleoplasm,Cytosol,,,,Cytosol;Golgi apparatus;Nucleoplasm,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,TSPAN9,False,False,False,False,False,False,60.40776019,,,,,,,,
ENSG00000011114,BTBD7,Approved,Focal adhesion sites,,,,,Focal adhesion sites,,,,,Focal adhesion sites (GO:0005925),cyto,FALSE,FALSE,False,FALSE,BTBD7,False,False,False,False,False,False,,10.14465824,0.408127209,,,,,,
ENSG00000011132,APBA3,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,APBA3,False,False,False,False,False,False,45.87626613,9.167418146000001,0.452173913,,,,,,
ENSG00000011198,ABHD5,Supported,Cytosol;Vesicles,Nucleoplasm,,,Cytosol,Vesicles,Nucleoplasm,Cytosol;Nucleoplasm;Vesicles,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,TRUE,False,TRUE,ABHD5,False,False,False,False,False,False,51.12104405,8.447083226,0.028653295,,,,,,
ENSG00000011243,AKAP8L,Supported,Nuclear speckles,,,,Nuclear speckles,,,,,,Nuclear speckles (GO:0016607),nuc,FALSE,FALSE,False,FALSE,AKAP8L,False,False,False,False,False,False,45.71691784,,,,,,,,
ENSG00000011258,MBTD1,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,MBTD1,False,False,False,False,False,False,45.313811799999996,9.294620749,0.097133758,,,,,,
ENSG00000011260,UTP18,Supported,Nucleoli;Nucleoli rim,Nuclear membrane;Nucleoplasm,,,Nucleoli;Nucleoli rim,,Nuclear membrane;Nucleoplasm,,,,Nuclear membrane (GO:0031965);Nucleoli (GO:0005730);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,UTP18,False,False,False,False,False,False,52.74082768,9.118941073,0.392086331,,,,,,
ENSG00000011295,TTC19,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,TTC19,False,False,False,False,False,False,55.38140449,8.569855608,0.081578947,,,,,,
ENSG00000011304,PTBP1,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,PTBP1,False,False,False,False,False,False,48.53041167,9.052568051,0.131826742,,,,,,
ENSG00000011332,DPF1,Approved,Cytosol;Nucleoplasm,Mitochondria,,,,Cytosol;Mitochondria;Nucleoplasm,,,,,Cytosol (GO:0005829);Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,DPF1,False,False,False,False,False,False,,8.569855608,0.084210526,,,,,,
ENSG00000011376,LARS2,Supported,Mitochondria,Nucleoplasm,,,Mitochondria,Nucleoplasm,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,LARS2,False,False,False,False,False,False,49.05179204,,,,,,,,
ENSG00000011405,PIK3C2A,Supported,Nucleoplasm,Cytosol;Vesicles,,,Cytosol;Nucleoplasm;Vesicles,,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,TRUE,False,TRUE,PIK3C2A,False,False,False,False,False,False,46.06366236,,,,,,,,
ENSG00000011422,PLAUR,Supported,Plasma membrane,,,,Plasma membrane,,,,,,Plasma membrane (GO:0005886),cyto,FALSE,FALSE,False,FALSE,PLAUR,False,False,False,False,False,False,58.80676675,,,,,,,,
ENSG00000011426,ANLN,Enhanced,Nucleoplasm,Midbody,,Midbody;Nucleoplasm,,,,Nucleoplasm,,Midbody (biological definition),Midbody (GO:0030496);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,ANLN,True,False,True,False,True,False,47.85219267,10.13442632,0.506227758,,,,,,
ENSG00000011451,WIZ,Enhanced,Nucleoplasm,Midbody,,Nucleoplasm,,Midbody,,Midbody,,Midbody (biological definition),Midbody (GO:0030496);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,True,FALSE,WIZ,True,False,False,True,False,True,50.33652944,10.6891244,0.583888552,,,,,,
ENSG00000011454,RABGAP1,Enhanced,Cytosol,,,Cytosol,,,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,RABGAP1,False,False,False,False,False,False,50.15866022,,,,,,,,
ENSG00000011478,QPCTL,Supported,Golgi apparatus,,,,Golgi apparatus,,,Golgi apparatus,,,Golgi apparatus (GO:0005794),cyto,FALSE,TRUE,False,FALSE,QPCTL,False,False,False,False,False,False,49.10813391,8.577428828,0.015706806,,,,,,
ENSG00000011485,PPP5C,Supported,Cytosol;Vesicles,,,,Cytosol;Vesicles,,,,,,Cytosol (GO:0005829);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,PPP5C,False,False,False,False,False,False,51.64743717,,,,,,,,
ENSG00000011523,CEP68,Supported,Centriolar satellite;Nucleoplasm,,,,Centriolar satellite,Nucleoplasm,,,,,Centriolar satellite (GO:0034451);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,CEP68,False,False,False,False,False,False,48.89675954,9.56414949,0.667107001,,,,,,
ENSG00000011566,MAP4K3,Approved,Centriolar satellite,Nucleoplasm,,,,Centriolar satellite;Nucleoplasm,,,,,Centriolar satellite (GO:0034451);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,MAP4K3,False,False,False,False,False,False,47.45044894,,,,,,,,
ENSG00000011600,TYROBP,Supported,Plasma membrane,,,,Plasma membrane,,,,,,Plasma membrane (GO:0005886),cyto,FALSE,FALSE,False,FALSE,TYROBP,False,False,False,False,False,False,61.25819082,,,,,,,,
ENSG00000011638,TMEM159,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,TMEM159,False,False,False,False,False,False,60.80432662,,,,,,,,
ENSG00000012048,BRCA1,Supported,Nuclear bodies;Nucleoplasm,,,,Nuclear bodies;Nucleoplasm,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,BRCA1,False,False,False,False,False,False,46.40627579,10.86341196,0.606548578,,,,,,
ENSG00000012061,ERCC1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,ERCC1,False,False,False,False,False,False,48.20324444,8.214319121,0.286195286,,,,,,
